,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
177,Anonymous Class,com.android.contacts.editor.StructuredNameEditorView.SavedState.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
178,Public Class,com.android.contacts.editor.TextFieldsEditorView,2,1,2,2,17,10,55,17,12,270,3,82,Lines Increased
179,Anonymous Class,com.android.contacts.editor.TextFieldsEditorView.onFinishInflate.(Anon_1),3,1,3,0,1,0,1,1,1,16,2,0,No Change
180,Private Static Class,com.android.contacts.editor.TextFieldsEditorView.SavedState,1,1,0,0,3,2,3,3,1,30,2,66,No Change
181,Anonymous Class,com.android.contacts.editor.TextFieldsEditorView.SavedState.(Anon_3),1,1,1,0,2,0,2,2,2,9,2,0,Class Deleted
182,Anonymous Class,com.android.contacts.editor.TextFieldsEditorView.setValues.(for_loop_4).(Anon_2),1,1,1,0,3,0,3,3,3,11,2,0,Class Deleted
183,Public Class,com.android.contacts.editor.ViewIdGenerator,1,2,0,0,5,2,6,6,4,64,1,41,No Change
184,Anonymous Class,com.android.contacts.editor.ViewIdGenerator.(Anon_1),1,1,1,0,2,0,2,2,2,9,2,0,No Change
185,Public Class,com.android.contacts.group.GroupBrowseListAdapter,2,1,3,0,12,6,13,13,10,157,2,76,No Change
186,Public Static Class,com.android.contacts.group.GroupBrowseListAdapter.GroupListItemViewCache,1,1,0,0,3,8,3,3,3,25,1,62,No Change
187,Public Class,com.android.contacts.group.GroupBrowseListFragment,1,3,2,0,19,14,19,19,13,198,2,84,No Change
188,Anonymous Class,com.android.contacts.group.GroupBrowseListFragment.(Anon_3),1,1,2,0,3,0,3,3,3,13,2,0,No Change
189,Anonymous Class,com.android.contacts.group.GroupBrowseListFragment.onCreateView.(Anon_1),2,1,2,0,1,0,1,1,1,8,2,0,No Change
190,Anonymous Class,com.android.contacts.group.GroupBrowseListFragment.onCreateView.(Anon_2),1,1,0,0,1,0,1,1,1,9,2,0,No Change
191,Public Interface,com.android.contacts.group.GroupBrowseListFragment.OnGroupBrowserActionListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
192,Public Class,com.android.contacts.group.GroupDetailDisplayUtils,1,1,0,0,1,0,3,3,2,26,1,0,No Change
193,Public Class,com.android.contacts.group.GroupDetailFragment,1,2,5,0,26,26,26,26,19,303,2,91,No Change
194,Anonymous Class,com.android.contacts.group.GroupDetailFragment.(Anon_1),1,1,2,0,3,0,3,3,3,13,2,0,No Change
195,Anonymous Class,com.android.contacts.group.GroupDetailFragment.(Anon_2),2,1,2,0,3,0,3,3,3,25,2,0,No Change
196,Anonymous Class,com.android.contacts.group.GroupDetailFragment.(Anon_3),1,1,2,0,3,0,3,3,3,17,2,0,No Change
197,Public Interface,com.android.contacts.group.GroupDetailFragment.Listener,0,0,0,1,5,0,5,5,5,7,0,0,No Change
198,Anonymous Class,com.android.contacts.group.GroupDetailFragment.updateAccountType.(Anon_4),2,1,1,0,1,0,1,1,1,15,2,0,No Change
199,Public Class,com.android.contacts.group.GroupEditorFragment,2,2,9,0,32,28,33,33,16,689,2,87,No Change
200,Anonymous Class,com.android.contacts.group.GroupEditorFragment.(Anon_3),1,1,2,0,3,0,3,3,3,13,2,0,No Change
201,Anonymous Class,com.android.contacts.group.GroupEditorFragment.(Anon_4),1,1,4,0,3,0,3,3,3,23,2,0,No Change
