,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
98,Public Class,com.android.music.ScanningProgress,1,1,0,0,2,1,2,2,2,49,2,0,No Change
99,Anonymous Class,com.android.music.ScanningProgress.(Anon_1),4,1,2,0,1,0,1,1,1,23,2,0,No Change
100,Public Class,com.android.music.SharedPreferencesCompat,3,1,0,0,0,0,2,2,1,22,1,0,No Change
101,Public Class,com.android.music.SortCursor,3,1,0,0,18,9,18,18,18,232,2,80,No Change
102,Anonymous Class,com.android.music.SortCursor.(Anon_1),1,1,0,0,2,0,2,2,2,9,2,0,No Change
103,Public Class,com.android.music.TouchInterceptor,4,1,3,0,15,24,15,15,7,350,2,80,No Change
104,Public Interface,com.android.music.TouchInterceptor.DragListener,0,0,0,0,1,0,1,1,0,3,0,0,No Change
105,Public Interface,com.android.music.TouchInterceptor.DropListener,0,0,0,1,1,0,1,1,0,3,0,0,No Change
106,Anonymous Class,com.android.music.TouchInterceptor.onInterceptTouchEvent.(Anon_1),4,1,2,0,1,0,1,1,1,18,2,0,No Change
107,Public Interface,com.android.music.TouchInterceptor.RemoveListener,0,0,0,1,1,0,1,1,0,3,0,0,No Change
108,Public Class,com.android.music.TrackBrowserActivity,5,4,11,0,27,26,27,27,16,1266,2,87,No Change
109,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_2),2,1,2,0,1,0,1,1,1,10,2,0,No Change
110,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_3),2,1,2,0,1,0,1,1,1,7,2,0,No Change
111,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_4),2,2,3,0,1,0,1,1,1,13,1,0,No Change
112,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_5),1,2,1,0,1,0,1,1,1,4,1,0,No Change
113,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_6),2,1,2,0,1,0,1,1,1,8,2,0,No Change
114,Anonymous Class,com.android.music.TrackBrowserActivity.(Anon_7),7,1,5,0,1,0,1,1,1,24,2,0,No Change
