,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
186,Interface,com.android.camera.ui.RenderOverlay.Renderer,0,0,1,1,5,0,5,5,5,7,0,0,No Change
187,Private Class,com.android.camera.ui.RenderOverlay.RenderView,2,1,3,0,5,1,5,5,5,46,2,60,No Change
188,Public Interface,com.android.camera.ui.Rotatable,0,0,0,4,1,0,1,1,1,3,0,0,No Change
189,Public Class,com.android.camera.ui.RotateImageView,3,2,0,1,6,10,10,6,4,111,3,70,No Change
190,Public Class,com.android.camera.ui.RotateLayout,3,2,0,1,10,3,10,10,6,149,2,63,No Change
191,Public Class,com.android.camera.ui.RotateTextToast,1,1,1,0,2,4,2,2,2,28,1,25,No Change
192,Anonymous Class,com.android.camera.ui.RotateTextToast.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0,No Change
193,Public Class,com.android.camera.ui.Switch,2,1,0,0,24,27,24,24,11,350,2,87,No Change
194,Public Class,com.android.camera.ui.TimeIntervalPopup,2,1,4,0,8,10,21,8,5,104,4,71,No Change
195,Anonymous Class,com.android.camera.ui.TimeIntervalPopup.initialize.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,No Change
196,Anonymous Class,com.android.camera.ui.TimeIntervalPopup.initialize.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,No Change
197,Public Interface,com.android.camera.ui.TimeIntervalPopup.Listener,0,0,1,1,1,0,1,1,1,3,0,0,No Change
198,Public Class,com.android.camera.ui.TimerSettingPopup,2,1,3,0,8,8,21,8,5,93,4,73,No Change
199,Anonymous Class,com.android.camera.ui.TimerSettingPopup.initialize.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,No Change
200,Anonymous Class,com.android.camera.ui.TimerSettingPopup.initialize.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,No Change
201,Public Interface,com.android.camera.ui.TimerSettingPopup.Listener,0,0,1,1,1,0,1,1,1,3,0,0,No Change
202,Public Class,com.android.camera.ui.TwoStateImageView,1,1,0,1,4,1,4,4,4,26,2,50,No Change
203,Public Class,com.android.camera.ui.ZoomRenderer,1,2,1,0,11,16,23,11,11,113,2,76,No Change
204,Public Interface,com.android.camera.ui.ZoomRenderer.OnZoomChangedListener,0,0,0,2,3,0,3,3,0,5,0,0,No Change
205,Public Class,com.android.camera.Util,2,1,5,0,1,0,51,51,45,534,1,96,No Change
207,Private Static Class,com.android.camera.Util.ImageFileNamer,1,1,0,0,2,3,2,2,2,20,1,33,No Change
208,Anonymous Class,com.android.camera.Util.showErrorAndFinish.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
209,Public Class,com.android.camera.VideoController,2,4,13,0,9,4,22,9,7,131,2,64,No Change
210,Anonymous Class,com.android.camera.VideoController.initialize.(Anon_1),2,2,6,0,1,0,1,1,1,12,1,0,No Change
