,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
172,Public Interface,com.android.dialer.list.SwipeHelper.OnItemGestureListener,0,0,0,1,3,0,3,3,3,5,0,0,Class Deleted
173,Anonymous Class,com.android.dialer.list.SwipeHelper.snapChild.(Anon_3),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
174,Anonymous Class,com.android.dialer.list.SwipeHelper.snapChild.(Anon_4),1,1,2,0,1,0,1,1,1,6,2,0,Class Deleted
175,Public Interface,com.android.dialer.list.SwipeHelper.SwipeHelperCallback,0,0,0,1,7,0,7,7,0,9,0,0,Class Deleted
176,Public Class,com.android.dialer.list.TileInteractionTeaserView,1,1,2,0,9,4,9,9,4,104,2,86,Class Deleted
177,Anonymous Class,com.android.dialer.list.TileInteractionTeaserView.onFinishInflate.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
178,Anonymous Class,com.android.dialer.list.TileInteractionTeaserView.onLayout.(Anon_2),2,1,1,0,1,0,1,1,1,15,2,0,Class Deleted
179,Anonymous Class,com.android.dialer.list.TileInteractionTeaserView.startDestroyAnimation.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
180,Anonymous Class,com.android.dialer.list.TileInteractionTeaserView.startDestroyAnimation.(Anon_4),1,1,1,0,4,0,4,4,4,18,2,0,Class Deleted
181,Public Class,com.android.dialer.PhoneCallDetails,1,1,0,0,3,19,3,3,3,61,1,66,Lines Decreased
182,Public Class,com.android.dialer.PhoneCallDetailsHelper,2,1,7,0,9,5,9,9,6,128,1,68,Class Deleted
183,Public Class,com.android.dialer.PhoneCallDetailsViews,1,1,1,0,1,6,3,3,2,34,1,66,Class Deleted
184,Public Interface,com.android.dialer.ProximitySensorAware,0,0,0,1,2,0,2,2,2,3,0,0,Class Deleted
185,Public Class,com.android.dialer.ProximitySensorManager,2,1,2,0,3,2,3,3,3,110,1,16,Class Deleted
186,Public Interface,com.android.dialer.ProximitySensorManager.Listener,0,0,0,1,2,0,2,2,2,4,0,0,Class Deleted
187,Private Static Class,com.android.dialer.ProximitySensorManager.ProximitySensorEventListener,2,2,2,0,8,6,8,8,6,73,1,60,Class Deleted
188,Public Interface,com.android.dialer.service.CachedNumberLookupService,0,0,1,0,8,0,8,8,8,15,0,0,Lines Increased
189,Public Interface,com.android.dialer.service.CachedNumberLookupService.CachedContactInfo,0,0,0,0,4,0,4,4,4,6,0,0,Lines Increased
190,Public Class,com.android.dialer.settings.DefaultRingtonePreference,1,1,0,0,4,0,4,4,1,17,2,0,Lines Increased
191,Public Class,com.android.dialer.settings.GeneralSettingsFragment,3,2,0,0,4,7,4,4,4,89,2,50,Class Deleted
192,Public Class,com.android.dialer.settings.GeneralSettingsFragment,3,2,0,0,4,7,4,4,4,89,2,50,Class Deleted
193,Anonymous Class,com.android.dialer.settings.GeneralSettingsFragment.(Anon_1),2,1,1,0,1,0,1,1,1,9,2,0,Class Deleted
194,Anonymous Class,com.android.dialer.settings.GeneralSettingsFragment.(Anon_1),2,1,1,0,1,0,1,1,1,9,2,0,Class Deleted
