,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
219,Public Class,com.android.deskclock.widget.TextTime,1,1,1,0,15,8,15,15,9,117,2,83,No Change
220,Anonymous Class,com.android.deskclock.widget.TextTime.(Anon_1),1,1,1,0,2,0,2,2,2,11,2,0,No Change
221,Public Class,com.android.deskclock.worldclock.Cities,3,1,1,0,0,0,3,3,2,45,1,0,No Change
222,Public Class,com.android.deskclock.worldclock.CitiesActivity,2,4,5,0,13,12,13,13,10,449,2,82,Lines Increased
223,Private Class,com.android.deskclock.worldclock.CitiesActivity.CityAdapter,2,3,6,0,17,15,17,17,14,269,2,89,Lines Increased
224,Anonymous Class,com.android.deskclock.worldclock.CitiesActivity.CityAdapter.(Anon_1),7,1,4,0,2,0,2,2,0,84,2,0,Lines Increased
225,Private Class,com.android.deskclock.worldclock.CitiesActivity.CityAdapter.CityViewHolder,0,1,0,0,0,4,0,0,0,6,1,0,No Change
226,Anonymous Class,com.android.deskclock.worldclock.CitiesActivity.onCreateOptionsMenu.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,No Change
227,Anonymous Class,com.android.deskclock.worldclock.CitiesActivity.onCreateOptionsMenu.(Anon_3),1,1,1,0,1,0,1,1,1,6,2,0,No Change
228,Public Class,com.android.deskclock.worldclock.CityGmtOffsetComparator,2,2,2,0,2,1,2,2,1,17,1,50,No Change
229,Public Class,com.android.deskclock.worldclock.CityNameComparator,1,2,1,0,2,1,2,2,2,10,1,0,No Change
230,Public Class,com.android.deskclock.worldclock.CityObj,1,1,0,0,4,4,4,4,4,32,1,25,Lines Increased
231,Public Class,com.android.deskclock.worldclock.WorldClockAdapter,1,1,5,1,15,7,15,15,12,176,2,80,Lines Decreased
232,Anonymous Class,com.android.deskclock.worldclock.WorldClockAdapter.sortList.(Anon_1),4,1,2,0,2,0,2,2,1,31,2,0,No Change
