,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
5833,Anonymous Class,com.android.keyguard.SlidingChallengeLayout.showBouncer.(Anon_7),1,1,3,0,1,0,7,1,1,5,2,0,Class Deleted
5834,Public Interface,com.android.keyguard.ViewMediatorCallback,0,0,0,1,9,0,9,9,0,11,0,0,Lines Increased
5835,Class,com.android.keyguard.test.KeyguardTestActivity.KeyguardExitCallback,1,1,3,0,1,0,1,1,1,14,2,0,No Change
5836,Anonymous Class,com.android.keyguard.test.KeyguardTestActivity.KeyguardExitCallback.onKeyguardExitResult.(Anon_1),1,1,4,0,1,0,1,1,1,8,2,0,No Change
5837,Class,com.android.keyguard.test.KeyguardTestActivity.KeyguardShowCallback,1,1,4,0,1,0,1,1,1,6,2,0,No Change
5838,Private Class,com.android.keyguard.test.KeyguardTestActivity.RemoteServiceConnection,1,2,5,0,2,0,2,2,2,24,1,0,No Change
5839,Anonymous Class,com.android.keyguard.test.KeyguardTestActivity.RemoteServiceConnection.onServiceConnected.(Anon_2),1,2,3,0,1,0,1,1,1,8,1,0,No Change
5840,Anonymous Class,com.android.keyguard.test.KeyguardTestActivity.onClick.(Anon_3),2,1,3,0,1,0,1,1,1,9,2,0,No Change
5841,Anonymous Class,com.android.largeassettest.LargeAssetTest.(Anon_1),1,2,6,0,1,0,1,1,1,6,1,0,No Change
5842,Class,com.android.largeassettest.LargeAssetTest.Validator,3,1,4,0,2,0,23,2,0,36,2,0,No Change
5843,Public Class,com.android.layoulib.test.myapplication.ApplicationTest,1,1,1,0,1,0,23,1,1,4,5,0,Class Deleted
5844,Anonymous Class,com.android.layoutlib.bridge.Bridge.(Anon_1),1,1,0,0,3,0,3,3,3,13,2,0,No Change
5845,Public Static Class,com.android.layoutlib.bridge.Bridge.StaticMethodNotImplementedException,1,1,0,0,1,0,1,1,1,6,2,0,No Change
5846,Anonymous Class,com.android.layoutlib.bridge.Bridge.init.(Anon_2),3,1,2,0,1,0,7,1,1,9,2,0,No Change
5847,Public Class,com.android.layoutlib.bridge.BridgeConstants,0,1,0,0,0,0,0,0,0,8,1,0,Lines Increased
5848,Public Class,com.android.layoutlib.bridge.MockView,1,1,4,3,3,0,1067,3,3,16,3,0,Lines Increased
5849,Public Class,com.android.layoutlib.bridge.android.AndroidLocale,1,1,0,0,0,0,4,4,4,22,1,0,Lines Increased
5850,Public Class,com.android.layoutlib.bridge.android.BridgeContentProvider,1,2,10,0,16,0,16,16,16,78,1,0,No Change
5851,Public Class,com.android.layoutlib.bridge.android.BridgeIInputMethodManager,1,2,7,0,32,0,32,32,32,128,1,0,Lines Increased
5852,Public Class,com.android.layoutlib.bridge.android.BridgePowerManager,1,2,3,0,23,0,23,23,23,78,1,0,Lines Increased
5853,Public Class,com.android.layoutlib.bridge.android.BridgeWindow,1,2,7,0,13,0,13,13,13,47,1,0,Lines Increased
5854,Public Class,com.android.layoutlib.bridge.android.BridgeWindowSession,1,2,10,0,29,0,29,29,29,121,1,0,Lines Decreased
5855,Public Class,com.android.layoutlib.bridge.android.BridgeXmlBlockParserTest,2,1,2,0,2,0,2,2,1,60,2,0,Lines Increased
5856,Anonymous Class,com.android.layoutlib.bridge.bars.ActionBarLayout.setupTabs.(for_loop_2).(Anon_1),1,2,2,0,3,0,3,3,3,10,1,0,Class Deleted
5857,Public Class,com.android.layoutlib.bridge.bars.Config,3,1,1,0,0,0,6,6,6,69,1,0,Lines Increased
5858,Public Class,com.android.layoutlib.bridge.bars.NavigationBar,1,1,2,0,2,0,1033,2,1,21,5,0,Lines Increased
5859,Public Class,com.android.layoutlib.bridge.bars.TitleBar,1,1,2,0,2,1,1033,2,1,14,5,0,Lines Decreased
5861,Public Interface,com.android.layoutlib.bridge.impl.GcSnapshot.Drawable,0,0,1,13,1,0,1,1,0,3,0,0,No Change
5862,Public Class,com.android.layoutlib.bridge.impl.ParserFactory,2,1,1,0,0,0,5,5,2,78,1,0,Lines Decreased
5863,Private Static Class,com.android.layoutlib.bridge.impl.ParserFactory.CustomParser,1,1,0,0,2,1,2,2,1,11,2,0,Class Deleted
5864,Public Class,com.android.layoutlib.bridge.impl.PorterDuffUtility,7,1,4,0,1,0,3,3,2,60,1,0,No Change
5866,Public Class,com.android.layoutlib.bridge.impl.RenderDrawable,1,1,11,0,3,0,17,3,2,48,3,0,Lines Increased
5867,Private Static Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.PostInflateException,1,1,0,0,1,0,1,1,1,6,2,0,No Change
5868,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.insertChild.(Anon_1),1,1,3,0,2,0,6,2,2,10,3,0,No Change
5869,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.moveChild.(Anon_2),4,1,2,0,1,0,1,1,1,23,2,0,No Change
5870,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.moveChild.(Anon_3),1,1,3,0,2,0,6,2,2,18,3,0,No Change
5871,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.moveView.(Anon_4),3,2,4,0,2,1,2,2,2,24,1,0,No Change
5872,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.removeChild.(Anon_5),1,1,3,0,2,0,6,2,2,10,3,0,No Change
5873,Anonymous Class,com.android.layoutlib.bridge.impl.RenderSessionImpl.setupTabHost.(Anon_6),1,2,3,0,1,0,1,1,1,5,1,0,No Change
5874,Public Class,com.android.layoutlib.bridge.impl.ResourceHelper,7,1,15,0,0,0,9,9,5,323,1,0,Lines Increased
5875,Private Static Class,com.android.layoutlib.bridge.impl.ResourceHelper.UnitEntry,1,1,0,0,1,4,1,1,0,12,1,0,No Change
5876,Public Generic Class,com.android.layoutlib.bridge.impl.Stack,1,1,0,0,5,0,5,5,5,24,2,0,No Change
5878,Public Class,com.android.layoutlib.bridge.impl.binding.AdapterHelper,9,1,9,0,0,0,2,2,0,94,1,0,No Change
5879,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getLayoutLog.(Anon_6),1,1,1,0,4,0,4,4,4,28,2,0,Class Deleted
5880,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getLogger.(Anon_7),1,1,1,0,4,0,4,4,4,18,2,0,Class Deleted
5881,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getPlatformDirFromHostOut.(Anon_2),1,1,0,0,1,0,1,1,1,5,2,0,No Change
5882,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getPlatformDirFromHostOut.(for_loop_3).(Anon_3),1,1,0,0,1,0,1,1,1,5,2,0,Class Deleted
5883,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getPlatformDirFromHostOut.(for_loop_3).(Anon_4),4,1,0,0,1,0,1,1,1,22,2,0,Class Deleted
5884,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.getPlatformDirFromRoot.(Anon_1),1,1,0,0,1,0,1,1,1,6,2,0,No Change
5885,Anonymous Class,com.android.layoutlib.bridge.intensive.Main.setUp.(Anon_5),1,1,0,0,1,0,1,1,0,6,2,0,Class Deleted
5886,Public Class,com.android.layoutlib.bridge.intensive.setup.LayoutPullParser,2,2,0,0,5,0,5,5,4,54,2,0,No Change
5887,Public Class,com.android.layoutlib.bridge.util.Debug,0,1,0,0,0,0,0,0,0,3,1,0,No Change
5889,Public Class,com.android.layoutlib.test.myapplication.MyActivity,1,1,4,0,3,0,508,3,2,20,5,0,Modified
5890,Anonymous Class,com.android.location.fused.FusedLocationProvider.(Anon_2),4,1,4,0,1,0,45,1,1,18,2,0,No Change
5891,Anonymous Class,com.android.location.fused.FusedLocationProvider.FusedLocationProvider.(Anon_1),2,1,4,0,1,0,24,1,1,8,2,0,No Change
5892,Private Static Class,com.android.location.fused.FusedLocationProvider.RequestWrapper,1,1,2,0,1,2,1,1,1,8,1,0,No Change
5893,Public Class,com.android.location.fused.FusedLocationService,1,1,4,0,3,1,256,3,3,21,4,0,Modified
5894,Public Interface,com.android.location.fused.FusionEngine.Callback,0,0,1,1,1,0,1,1,1,3,0,0,No Change
5895,Public Class,com.android.location.provider.ActivityChangedEvent,1,1,2,0,3,1,3,3,3,24,1,0,No Change
5896,Public Interface,com.android.location.provider.ActivityRecognitionProvider.Sink,0,0,1,0,1,0,1,1,0,3,0,0,No Change
5897,Private Class,com.android.location.provider.ActivityRecognitionProvider.SinkTransport,4,1,6,0,1,0,1,1,1,27,2,0,No Change
5898,Anonymous Class,com.android.location.provider.ActivityRecognitionProviderWatcher.(Anon_1),3,1,6,0,1,0,1,1,1,14,2,0,No Change
5899,Anonymous Class,com.android.location.provider.FusedLocationHardware.(Anon_1),1,1,2,0,2,0,2,2,2,9,2,0,Lines Increased
5900,Private Class,com.android.location.provider.FusedLocationHardware.DispatcherHandler,2,1,4,0,2,0,46,2,2,21,2,0,Lines Increased
