,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
116,Anonymous Class,com.android.bluetooth.pan.BluetoothTetheringNetworkFactory.startNetwork.(Anon_1),3,1,1,0,1,0,1,1,1,33,2,0.0,No Change
117,Anonymous Class,com.android.bluetooth.pan.BluetoothTetheringNetworkFactory.startNetwork.(Anon_1).run.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0.0,No Change
118,Anonymous Class,com.android.bluetooth.pbap.BluetoothPbapActivity.(Anon_2),3,1,1,0,1,0,1,1,1,12,2,0.0,No Change
119,Public Class,com.android.bluetooth.pbap.BluetoothPbapAuthenticator,1,2,1,0,7,4,7,7,6,48,1,60.0,Lines Increased
120,Private Class,com.android.bluetooth.pbap.BluetoothPbapObexServer.AppParamValue,1,1,1,0,2,9,2,2,2,27,1,11.0,No Change
121,Public Class,com.android.bluetooth.pbap.BluetoothPbapReceiver,9,1,1,0,1,0,1,1,1,32,2,0.0,Lines Increased
122,Anonymous Class,com.android.bluetooth.pbap.BluetoothPbapService.(Anon_1),14,1,1,0,1,0,1,1,1,64,2,0.0,No Change
123,Public Class,com.android.bluetooth.pbap.BluetoothPbapVcardManager.FilterVcard,10,1,1,0,6,20,6,6,4,208,1,75.0,Class Deleted
124,Private Class,com.android.bluetooth.a2dp.A2dpSinkStateMachine.Connected,5,1,2,0,4,0,4,4,2,115,2,0.0,No Change
125,Private Class,com.android.bluetooth.a2dp.A2dpSinkStateMachine.IntentBroadcastHandler,1,1,2,0,2,0,2,2,1,21,2,0.0,No Change
126,Private Class,com.android.bluetooth.a2dp.A2dpSinkStateMachine.Pending,10,1,2,0,3,0,3,3,2,167,2,0.0,No Change
127,Private Class,com.android.bluetooth.a2dp.A2dpStateMachine.IntentBroadcastHandler,1,1,2,0,2,0,2,2,1,21,2,0.0,No Change
128,Private Class,com.android.bluetooth.a2dp.A2dpStateMachine.Pending,9,1,2,0,3,0,3,3,2,163,2,0.0,Lines Increased
129,Private Static Class,com.android.bluetooth.btservice.AdapterService.AdapterServiceBinder,2,1,2,0,54,1,54,54,54,429,2,94.0,Lines Increased
130,Class,com.android.bluetooth.btservice.RemoteDevices.DeviceProperties,1,1,2,0,11,8,11,11,0,69,1,85.0,Lines Increased
131,Class,com.android.bluetooth.gatt.ContextMap.App,1,1,2,0,5,6,5,5,0,38,1,66.0,No Change
132,Class,com.android.bluetooth.gatt.ServiceDeclaration,1,1,2,0,8,2,8,8,0,88,1,25.0,Lines Increased
133,Private Static Class,com.android.bluetooth.hdp.HealthService.AppInfo,3,1,2,0,2,3,2,2,0,29,1,16.0,No Change
134,Anonymous Class,com.android.bluetooth.hfp.HeadsetPhoneState.(Anon_1),8,1,2,0,4,0,4,4,2,74,2,0.0,Lines Decreased
135,Anonymous Class,com.android.bluetooth.hfp.HeadsetService.(Anon_1),6,1,2,0,1,0,1,1,1,22,2,0.0,No Change
136,Anonymous Class,com.android.bluetooth.hfpclient.HeadsetClientService.(Anon_1),4,1,2,0,1,0,1,1,1,18,2,0.0,No Change
137,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailSettingsAdapter.BluetoothMapEmailSettingsAdapter.(Anon_1),2,1,2,0,1,0,1,1,1,6,2,0.0,Class Deleted
138,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailSettingsAdapter.getGroupView.(Anon_3),5,1,2,0,1,0,1,1,1,28,2,0.0,Class Deleted
139,Public Class,com.android.bluetooth.map.BluetoothMapEmailSettingsLoader,5,1,2,0,5,5,5,5,5,116,1,60.0,Class Deleted
140,Private Class,com.android.bluetooth.map.BluetoothMapMasInstance.SocketAcceptThread,8,1,2,0,2,1,2,2,1,59,2,0.0,Class Deleted
141,Public Class,com.android.bluetooth.map.BluetoothMapMessageListing,2,1,2,0,8,2,8,8,8,71,1,43.0,Lines Increased
142,Public Class,com.android.bluetooth.map.BluetoothMapMessageListingElement,1,2,2,0,41,20,42,42,41,211,1,92.0,Lines Increased
143,Public Class,com.android.bluetooth.map.BluetoothMapUtils,3,1,2,0,0,0,5,5,5,77,1,0.0,Lines Increased
144,Public Class,com.android.bluetooth.opp.BluetoothOppBatch,2,1,2,0,9,8,9,9,9,82,1,75.0,Lines Increased
145,Public Class,com.android.bluetooth.opp.BluetoothOppBtEnableActivity,1,2,2,0,3,0,3,3,1,40,2,0.0,Lines Increased
146,Public Class,com.android.bluetooth.opp.BluetoothOppIncomingFileConfirmActivity,2,2,2,0,8,7,8,8,2,135,2,69.0,Modified
147,Anonymous Class,com.android.bluetooth.opp.BluetoothOppLauncherActivity.onCreate.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0.0,No Change
148,Anonymous Class,com.android.bluetooth.opp.BluetoothOppLauncherActivity.onCreate.(Anon_2),1,1,2,0,1,0,1,1,1,7,2,0.0,No Change
149,Anonymous Class,com.android.bluetooth.opp.BluetoothOppLauncherActivity.onCreate.(Anon_3),1,1,2,0,1,0,1,1,1,7,2,0.0,No Change
150,Private Class,com.android.bluetooth.opp.BluetoothOppManager.InsertShareInfoThread,3,1,2,0,4,7,4,4,2,82,2,39.0,Lines Decreased
151,Anonymous Class,com.android.bluetooth.opp.BluetoothOppNotification.(Anon_1),7,1,2,0,1,0,1,1,1,19,2,0.0,No Change
152,Public Class,com.android.bluetooth.opp.BluetoothOppObexClientSession,3,2,2,0,5,6,7,7,6,455,1,76.0,Lines Increased
153,Public Class,com.android.bluetooth.opp.BluetoothOppProvider,5,1,2,0,8,1,10,10,6,315,2,50.0,Lines Decreased
154,Private Static Class,com.android.bluetooth.opp.BluetoothOppService.MediaScannerNotifier,3,2,2,0,3,4,3,3,3,46,1,25.0,No Change
155,Private Class,com.android.bluetooth.opp.BluetoothOppService.UpdateThread,15,1,2,0,2,0,2,2,2,111,2,0.0,Modified
156,Anonymous Class,com.android.bluetooth.opp.BluetoothOppTransfer.setConfirmed.(Anon_1),1,1,2,0,1,0,1,1,1,7,2,0.0,Class Deleted
157,Public Class,com.android.bluetooth.opp.BluetoothOppTransferAdapter,4,1,2,0,2,1,2,2,2,62,2,0.0,Lines Increased
158,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_6),1,1,2,0,1,0,1,1,1,6,2,0.0,No Change
159,Anonymous Class,com.android.bluetooth.opp.TestActivity.(Anon_7).onClick.(Anon_8),1,1,2,0,1,0,1,1,1,7,2,0.0,No Change
160,Anonymous Class,com.android.bluetooth.opp.TestTcpListener.start.(Anon_9),12,1,2,0,1,1,1,1,1,41,2,0.0,No Change
161,Public Class,com.android.bluetooth.pbap.BluetoothPbapActivity,1,4,2,0,17,11,17,17,5,198,2,86.0,Lines Increased
162,Anonymous Class,com.android.bluetooth.pbap.BluetoothPbapActivity.(Anon_1),2,1,2,0,1,0,1,1,1,8,2,0.0,No Change
163,Anonymous Class,com.android.bluetooth.pbap.BluetoothPbapService.(Anon_2),3,1,2,0,5,0,5,5,5,62,2,0.0,No Change
164,Private Class,com.android.bluetooth.pbap.BluetoothPbapService.SocketAcceptThread,10,1,2,0,2,1,2,2,1,83,2,0.0,No Change
165,Public Class,com.android.bluetooth.pbap.BluetoothPbapVcardManager.HandlerForStringBuffer,3,1,2,0,5,3,5,5,4,46,1,46.0,No Change
166,Private Static Class,com.android.bluetooth.a2dp.A2dpService.BluetoothA2dpBinder,1,2,3,0,14,1,14,14,12,76,2,78.0,No Change
167,Public Class,com.android.bluetooth.a2dp.A2dpSinkService,1,1,3,0,11,1,33,14,3,147,3,57.0,Lines Increased
168,Private Static Class,com.android.bluetooth.a2dp.A2dpSinkService.BluetoothA2dpSinkBinder,1,2,3,0,9,1,9,9,7,51,2,66.0,No Change
169,Private Class,com.android.bluetooth.a2dp.A2dpSinkStateMachine.Disconnected,4,1,3,0,4,0,4,4,3,107,2,0.0,No Change
170,Private Class,com.android.bluetooth.a2dp.A2dpStateMachine.Connected,5,1,3,0,4,0,4,4,2,119,2,0.0,Lines Increased
171,Private Class,com.android.bluetooth.a2dp.A2dpStateMachine.Disconnected,4,1,3,0,4,0,4,4,3,104,2,0.0,No Change
172,Private Static Class,com.android.bluetooth.avrcp.AvrcpControllerService.BluetoothAvrcpControllerBinder,1,2,3,0,7,1,7,7,5,42,2,57.0,No Change
173,Private Class,com.android.bluetooth.btservice.AdapterState.OffState,4,1,3,0,2,0,2,2,2,32,2,0.0,Lines Decreased
174,Private Class,com.android.bluetooth.btservice.AdapterState.PendingCommandState,6,1,3,0,6,2,6,6,6,144,2,66.0,Lines Increased
175,Public Abstract Class,com.android.bluetooth.btservice.ProfileService,2,1,3,10,19,5,19,19,6,160,2,78.0,Lines Increased
176,Class,com.android.bluetooth.btservice.RemoteDevices,2,1,3,0,18,3,18,18,1,310,1,79.0,Lines Decreased
177,Private Class,com.android.bluetooth.gatt.AdvertiseManager.AdvertiseNative,3,1,3,0,15,0,15,15,0,173,1,0.0,Lines Increased
178,Generic Class,com.android.bluetooth.gatt.ContextMap,2,1,3,2,13,2,13,13,0,189,1,46.0,Lines Increased
179,Class,com.android.bluetooth.gatt.GattDebugUtils,5,1,3,0,0,0,4,4,0,131,1,0.0,Lines Decreased
180,Private Static Class,com.android.bluetooth.hdp.HealthService.BluetoothHealthBinder,1,2,3,0,12,1,12,12,11,70,2,75.0,No Change
181,Class,com.android.bluetooth.hfp.HeadsetPhoneState,1,1,3,0,21,14,21,21,1,181,1,90.0,Lines Increased
182,Private Static Class,com.android.bluetooth.hfp.HeadsetService.BluetoothHeadsetBinder,2,2,3,0,27,1,27,27,26,147,2,88.0,No Change
183,Public Class,com.android.bluetooth.hfpclient.HeadsetClientService,2,1,3,0,33,2,55,36,12,600,3,70.0,Lines Increased
184,Private Static Class,com.android.bluetooth.hfpclient.HeadsetClientService.BluetoothHeadsetClientBinder,1,2,3,0,31,1,31,31,30,246,2,90.0,No Change
185,Private Class,com.android.bluetooth.hfpclient.HeadsetClientStateMachine.AudioOn,4,1,3,0,5,0,5,5,3,115,2,0.0,No Change
186,Private Class,com.android.bluetooth.hfpclient.HeadsetClientStateMachine.Connecting,9,1,3,0,4,0,4,4,3,107,2,0.0,Lines Increased
187,Private Static Class,com.android.bluetooth.hid.HidService.BluetoothInputDeviceBinder,1,2,3,0,16,1,16,16,15,84,2,81.0,No Change
188,Private Class,com.android.bluetooth.map.BluetoothMapContentObserver.Event,7,1,3,0,2,5,2,2,2,64,1,0.0,Lines Increased
189,Private Class,com.android.bluetooth.map.BluetoothMapContentObserver.SmsBroadcastReceiver,5,1,3,0,5,2,5,5,3,142,2,80.0,Lines Decreased
190,Public Class,com.android.bluetooth.map.BluetoothMapEmailAppObserver,3,1,3,0,13,8,13,13,6,194,1,77.0,Class Deleted
191,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailAppObserver.createReceiver.(Anon_2),8,1,3,0,1,0,1,1,1,28,2,0.0,Class Deleted
192,Public Class,com.android.bluetooth.map.BluetoothMapEmailSettings,1,1,3,0,1,2,1,1,0,15,2,0.0,Class Deleted
193,Anonymous Class,com.android.bluetooth.map.BluetoothMapEmailSettingsAdapter.getChildView.(Anon_2),10,1,3,0,1,0,1,1,1,50,2,0.0,Class Deleted
194,Private Static Class,com.android.bluetooth.map.BluetoothMapService.BluetoothMapBinder,2,2,3,0,13,1,13,13,11,82,2,76.0,Lines Increased
195,Anonymous Class,com.android.bluetooth.opp.BluetoothOppRfcommListener.start.(Anon_1),24,1,3,0,1,0,1,1,1,88,2,0.0,Modified
196,Anonymous Class,com.android.bluetooth.opp.BluetoothOppService.(Anon_2),21,1,3,0,1,0,1,1,1,107,2,0.0,Modified
197,Private Static Class,com.android.bluetooth.pan.PanService.BluetoothPanBinder,1,2,3,0,12,1,12,12,9,67,2,75.0,Lines Increased
198,Public Class,com.android.bluetooth.pbap.BluetoothPbapUtils,3,1,3,0,0,0,8,8,8,125,1,95.0,Lines Increased
199,Public Class,com.android.bluetooth.a2dp.A2dpService,1,1,4,0,17,2,39,20,9,217,3,68.0,Lines Increased
200,Public Class,com.android.bluetooth.avrcp.Avrcp,2,1,4,0,40,28,42,42,7,685,1,91.0,Lines Increased
201,Public Class,com.android.bluetooth.avrcp.AvrcpControllerService,2,1,4,0,16,2,39,20,4,189,3,79.0,Lines Increased
202,Class,com.android.bluetooth.btservice.AdapterProperties,2,1,4,0,41,25,41,41,4,435,1,92.0,Lines Increased
203,Private Class,com.android.bluetooth.btservice.AdapterState.OnState,4,1,4,0,2,0,2,2,2,40,2,0.0,Lines Decreased
204,Private Class,com.android.bluetooth.btservice.BondStateMachine.PendingCommandState,8,1,4,0,2,1,2,2,2,82,2,50.0,Lines Increased
205,Class,com.android.bluetooth.btservice.JniCallbacks,1,1,4,0,14,4,14,14,1,56,1,67.0,Lines Decreased
206,Private Static Class,com.android.bluetooth.gatt.GattService.BluetoothGattBinder,1,2,4,0,38,1,38,38,37,244,2,92.0,Lines Increased
207,Class,com.android.bluetooth.gatt.GattService.ClientDeathRecipient,3,2,4,0,3,1,3,3,2,32,1,33.0,No Change
208,Private Class,com.android.bluetooth.hfpclient.HeadsetClientStateMachine.Connected,20,1,4,0,6,0,6,6,3,509,2,0.0,Lines Increased
209,Public Class,com.android.bluetooth.hid.HidService,2,1,4,0,38,4,62,43,5,563,3,85.0,Lines Increased
210,Anonymous Class,com.android.bluetooth.hid.HidService.(Anon_1),27,1,4,0,1,0,1,1,1,141,2,0.0,No Change
211,Private Class,com.android.bluetooth.map.BluetoothMapService.MapBroadcastReceiver,27,1,4,0,1,0,1,1,1,100,2,0.0,Lines Increased
212,Public Class,com.android.bluetooth.map.BluetoothMapbMessageSms,2,1,4,0,6,2,31,6,6,54,2,41.0,Lines Increased
213,Public Class,com.android.bluetooth.map.BluetoothMnsObexClient,5,1,4,0,11,9,11,11,8,268,1,76.0,Lines Increased
214,Public Class,com.android.bluetooth.opp.BluetoothOppLauncherActivity,10,1,4,0,4,0,5,5,1,242,2,0.0,Lines Increased
215,Class,com.android.bluetooth.opp.BluetoothOppNotification,9,1,4,0,5,8,5,5,1,355,1,60.0,Lines Increased
216,Private Class,com.android.bluetooth.opp.BluetoothOppTransfer.SocketConnectThread,4,1,4,0,7,7,7,7,5,139,2,55.0,Modified
217,Public Class,com.android.bluetooth.opp.BluetoothOppUtility,4,1,4,0,0,0,13,13,8,233,1,0.0,Lines Decreased
218,Anonymous Class,com.android.bluetooth.pan.PanService.(Anon_1),7,1,4,0,1,0,1,1,1,45,2,0.0,No Change
