,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
224,Anonymous Class,com.android.settings.bluetooth.BluetoothEventManager.(Anon_1),2,1,2,0,1,0,1,1,1,11,2,0,Class Deleted
225,Private Class,com.android.settings.bluetooth.BluetoothEventManager.AdapterStateChangedHandler,2,2,4,0,1,0,1,1,1,14,1,0,Class Deleted
226,Private Class,com.android.settings.bluetooth.BluetoothEventManager.BondStateChangedHandler,8,2,6,0,2,0,2,2,1,69,1,0,Class Deleted
227,Private Class,com.android.settings.bluetooth.BluetoothEventManager.ClassChangedHandler,1,2,2,0,1,0,1,1,1,6,1,0,Class Deleted
228,Private Class,com.android.settings.bluetooth.BluetoothEventManager.DeviceDisappearedHandler,4,2,4,0,1,0,1,1,1,17,1,0,Class Deleted
229,Private Class,com.android.settings.bluetooth.BluetoothEventManager.DeviceFoundHandler,2,2,3,0,1,0,1,1,1,19,1,0,Class Deleted
230,Private Class,com.android.settings.bluetooth.BluetoothEventManager.DockEventHandler,4,2,3,0,1,0,1,1,1,14,1,0,Class Deleted
231,Interface,com.android.settings.bluetooth.BluetoothEventManager.Handler,0,0,0,11,1,0,1,1,0,3,0,0,Class Deleted
232,Private Class,com.android.settings.bluetooth.BluetoothEventManager.NameChangedHandler,1,2,2,0,1,0,1,1,1,6,1,0,Class Deleted
233,Private Class,com.android.settings.bluetooth.BluetoothEventManager.PairingCancelHandler,2,2,4,0,1,0,1,1,1,11,1,0,Class Deleted
234,Private Class,com.android.settings.bluetooth.BluetoothEventManager.ScanningStateChangedHandler,1,2,4,0,2,1,2,2,1,16,1,0,Class Deleted
235,Private Class,com.android.settings.bluetooth.BluetoothEventManager.UuidChangedHandler,1,2,2,0,1,0,1,1,1,6,1,0,Class Deleted
236,Public Class,com.android.settings.bluetooth.BluetoothNameDialogFragment,1,2,3,0,12,7,12,12,9,131,2,72,Lines Increased
237,Anonymous Class,com.android.settings.bluetooth.BluetoothNameDialogFragment.(Anon_1),3,1,1,0,1,0,1,1,1,12,2,0,No Change
238,Anonymous Class,com.android.settings.bluetooth.BluetoothNameDialogFragment.createDialogView.(Anon_3),2,1,1,0,1,0,1,1,1,11,2,0,No Change
239,Anonymous Class,com.android.settings.bluetooth.BluetoothNameDialogFragment.onCreateDialog.(Anon_2),1,1,1,0,1,0,1,1,1,5,2,0,No Change
240,Public Class,com.android.settings.bluetooth.BluetoothPairingDialog,3,4,3,0,17,8,17,17,6,295,2,79,Lines Increased
241,Anonymous Class,com.android.settings.bluetooth.BluetoothPairingDialog.(Anon_1),5,1,1,0,1,0,1,1,1,18,2,0,No Change
242,Public Class,com.android.settings.bluetooth.BluetoothPairingRequest,10,1,2,0,1,0,1,1,1,70,2,0,Lines Decreased
243,Public Class,com.android.settings.bluetooth.BluetoothPermissionActivity,2,3,4,0,14,9,14,14,3,181,2,81,Lines Increased
244,Anonymous Class,com.android.settings.bluetooth.BluetoothPermissionActivity.(Anon_1),4,1,1,0,1,0,1,1,1,12,2,0,No Change
245,Public Class,com.android.settings.bluetooth.BluetoothPermissionRequest,7,1,6,0,4,5,4,4,1,164,2,30,Lines Increased
246,Public Class,com.android.settings.bluetooth.BluetoothProgressCategory,1,1,0,0,4,0,16,4,4,16,4,0,Lines Decreased
247,Public Class,com.android.settings.bluetooth.BluetoothSettings,2,2,13,0,17,12,82,17,10,356,5,89,Lines Decreased
248,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_1),2,1,3,0,2,0,2,2,1,19,2,0,Modified
249,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_2),5,1,3,0,1,0,1,1,1,66,2,0,Class Deleted
250,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_2).onClick.(Anon_3),1,1,2,0,1,0,1,1,1,6,2,0,Class Deleted
251,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_2).onClick.(Anon_4),1,1,4,0,1,0,1,1,1,9,2,0,Class Deleted
252,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_2).onClick.(Anon_5),2,1,1,0,1,0,1,1,1,7,2,0,Class Deleted
253,Anonymous Class,com.android.settings.bluetooth.BluetoothSettings.(Anon_6),3,1,3,0,1,0,5,1,1,23,2,0,Class Deleted
254,Public Class,com.android.settings.bluetooth.BluetoothVisibilityTimeoutFragment,1,2,2,0,3,1,3,3,3,21,2,0,Class Deleted
255,Class,com.android.settings.bluetooth.CachedBluetoothDevice,2,2,8,0,58,19,58,58,5,529,1,91,Class Deleted
256,Public Interface,com.android.settings.bluetooth.CachedBluetoothDevice.Callback,0,0,0,2,1,0,1,1,0,3,0,0,Class Deleted
257,Class,com.android.settings.bluetooth.CachedBluetoothDeviceManager,2,1,4,0,12,2,13,13,9,97,1,69,Class Deleted
258,Public Abstract Class,com.android.settings.bluetooth.DeviceListPreferenceFragment,1,2,10,2,19,6,65,19,8,130,4,77,Modified
259,Public Class,com.android.settings.bluetooth.DevicePickerActivity,1,1,0,0,1,0,1,1,0,7,2,0,Lines Decreased
260,Public Class,com.android.settings.bluetooth.DevicePickerFragment,1,1,4,0,11,4,76,11,7,96,5,81,Lines Increased
261,Public Class,com.android.settings.bluetooth.DeviceProfilesSettings,2,3,8,0,18,8,53,18,8,243,3,80,Lines Increased
262,Anonymous Class,com.android.settings.bluetooth.DeviceProfilesSettings.askDisconnect.(Anon_1),2,1,4,0,1,0,1,1,1,10,2,0,Lines Decreased
263,Public Class,com.android.settings.bluetooth.DockEventReceiver,8,1,1,0,1,0,3,3,2,91,2,33,Lines Decreased
264,Public Class,com.android.settings.bluetooth.DockService,6,2,9,0,24,20,24,24,6,671,2,86,Lines Increased
265,Anonymous Class,com.android.settings.bluetooth.DockService.(Anon_2),2,1,1,0,1,0,1,1,1,7,2,0,No Change
266,Anonymous Class,com.android.settings.bluetooth.DockService.(Anon_3),4,1,2,0,1,0,1,1,1,13,2,0,No Change
267,Anonymous Class,com.android.settings.bluetooth.DockService.(Anon_4),2,1,2,0,1,0,1,1,1,8,2,0,No Change
268,Anonymous Class,com.android.settings.bluetooth.DockService.(Anon_5),6,1,2,0,1,0,1,1,1,21,2,0,No Change
269,Anonymous Class,com.android.settings.bluetooth.DockService.msgTypeDocked.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,No Change
270,Private Class,com.android.settings.bluetooth.DockService.ServiceHandler,1,1,1,0,2,0,2,2,1,9,2,0,No Change
271,Class,com.android.settings.bluetooth.HeadsetProfile,2,2,5,0,17,5,17,17,15,158,1,86,Class Deleted
272,Private Class,com.android.settings.bluetooth.HeadsetProfile.HeadsetServiceListener,3,2,4,0,2,0,2,2,2,26,1,0,Class Deleted
273,Class,com.android.settings.bluetooth.HidProfile,2,2,5,0,16,5,17,17,14,136,1,88,Class Deleted
274,Private Class,com.android.settings.bluetooth.HidProfile.InputDeviceServiceListener,3,2,3,0,2,0,2,2,2,23,1,0,Class Deleted
275,Public Class,com.android.settings.bluetooth.LocalBluetoothAdapter,1,1,3,0,23,4,24,24,2,127,1,76,Class Deleted
276,Public Class,com.android.settings.bluetooth.LocalBluetoothManager,1,1,5,0,11,7,12,12,6,69,1,83,Class Deleted
277,Class,com.android.settings.bluetooth.LocalBluetoothPreferences,2,1,3,0,1,0,11,11,0,106,1,0,Lines Decreased
278,Anonymous Class,com.android.settings.bluetooth.LocalBluetoothPreferences.persistDiscoveringTimestamp.(Anon_1),1,1,1,0,1,0,1,1,1,8,2,0,No Change
279,Interface,com.android.settings.bluetooth.LocalBluetoothProfile,0,0,0,7,13,0,13,13,0,15,0,0,Class Deleted
280,Class,com.android.settings.bluetooth.LocalBluetoothProfileManager,2,1,15,0,16,13,16,16,1,229,1,82,Class Deleted
281,Private Class,com.android.settings.bluetooth.LocalBluetoothProfileManager.PanStateChangedHandler,1,1,2,0,2,0,4,2,1,12,2,0,Class Deleted
282,Public Interface,com.android.settings.bluetooth.LocalBluetoothProfileManager.ServiceListener,0,0,0,1,2,0,2,2,0,4,0,0,Class Deleted
283,Private Class,com.android.settings.bluetooth.LocalBluetoothProfileManager.StateChangedHandler,2,2,4,1,2,1,2,2,1,22,1,0,Class Deleted
284,Class,com.android.settings.bluetooth.MapProfile,2,2,5,0,17,5,17,17,15,144,1,85,Class Deleted
285,Private Class,com.android.settings.bluetooth.MapProfile.MapServiceListener,3,2,4,0,2,0,2,2,2,26,1,0,Class Deleted
286,Class,com.android.settings.bluetooth.OppProfile,1,2,0,0,14,0,14,14,14,45,1,0,Class Deleted
287,Class,com.android.settings.bluetooth.PanProfile,1,2,2,0,18,3,18,18,14,116,1,88,Class Deleted
288,Private Class,com.android.settings.bluetooth.PanProfile.PanServiceListener,2,2,1,0,2,0,2,2,2,12,1,0,Class Deleted
289,Class,com.android.settings.bluetooth.PbapServerProfile,1,2,1,0,16,2,16,16,14,82,1,89,Class Deleted
290,Private Class,com.android.settings.bluetooth.PbapServerProfile.PbapServiceListener,2,2,1,0,2,0,2,2,2,12,1,0,Class Deleted
291,Public Class,com.android.settings.bluetooth.RequestPermissionActivity,4,2,6,0,8,7,8,8,2,185,2,66,Lines Decreased
292,Anonymous Class,com.android.settings.bluetooth.RequestPermissionActivity.(Anon_1),5,1,1,0,1,0,1,1,1,16,2,0,No Change
293,Public Class,com.android.settings.bluetooth.RequestPermissionHelperActivity,3,2,4,0,5,3,5,5,2,97,2,60,Lines Decreased
294,Class,com.android.settings.bluetooth.Utf8ByteLengthFilter,7,2,0,0,2,1,2,2,1,37,1,0,Lines Decreased
295,Class,com.android.settings.bluetooth.Utils,2,1,3,0,1,0,6,6,2,69,1,0,Lines Increased
296,Public Class,com.android.settings.BrightnessPreference,1,1,0,0,2,0,2,2,1,10,2,0,Lines Decreased
297,Public Class,com.android.settings.BugreportPreference,1,1,0,0,6,0,6,6,2,29,2,0,Lines Decreased
298,Public Interface,com.android.settings.ButtonBarHandler,0,0,0,3,2,0,2,2,2,3,0,0,No Change
299,Public Class,com.android.settings.ChooseLockGeneric,1,1,1,1,2,0,49,2,1,344,3,0,Lines Increased
300,Public Static Class,com.android.settings.ChooseLockGeneric.ChooseLockGenericFragment,3,1,8,0,17,10,52,17,6,328,3,80,Lines Increased
301,Public Static Class,com.android.settings.ChooseLockGeneric.InternalActivity,0,1,0,0,0,0,49,0,0,2,4,0,Modified
302,Public Class,com.android.settings.ChooseLockPassword,1,1,3,0,3,0,51,4,3,406,3,0,Lines Increased
303,Public Static Class,com.android.settings.ChooseLockPassword.ChooseLockPasswordFragment,4,4,6,0,17,22,17,17,12,367,2,85,Lines Increased
304,Anonymous Class,com.android.settings.ChooseLockPassword.ChooseLockPasswordFragment.(Anon_1),2,1,2,0,1,0,1,1,1,7,2,0,No Change
305,Public Class,com.android.settings.ChooseLockPattern,1,1,3,0,4,0,52,5,4,373,3,0,Lines Increased
306,Public Static Class,com.android.settings.ChooseLockPattern.ChooseLockPatternFragment,4,2,7,0,9,12,9,9,6,340,2,72,Lines Increased
307,Anonymous Class,com.android.settings.ChooseLockPattern.ChooseLockPatternFragment.(Anon_1),2,1,2,0,5,0,5,5,4,37,2,0,No Change
308,Anonymous Class,com.android.settings.ChooseLockPattern.ChooseLockPatternFragment.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,No Change
309,Public Class,com.android.settings.ChooseLockSettingsHelper,2,1,4,0,7,3,7,7,3,73,1,47,Lines Increased
310,Public Class,com.android.settings.ConfirmDeviceCredentialActivity,1,1,1,0,2,0,3,3,2,31,2,0,Lines Increased
311,Public Class,com.android.settings.ConfirmLockPassword,1,1,1,1,3,0,50,3,2,207,3,0,Lines Increased
312,Public Static Class,com.android.settings.ConfirmLockPassword.ConfirmLockPasswordFragment,2,4,4,0,16,11,16,16,11,184,2,84,Lines Increased
313,Anonymous Class,com.android.settings.ConfirmLockPassword.ConfirmLockPasswordFragment.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
314,Anonymous Class,com.android.settings.ConfirmLockPassword.ConfirmLockPasswordFragment.handleAttemptLockout.(Anon_1),1,1,1,0,2,0,2,2,2,14,2,0,Class Deleted
315,Public Static Class,com.android.settings.ConfirmLockPassword.InternalActivity,0,1,0,0,0,0,50,0,0,2,4,0,Modified
316,Public Class,com.android.settings.ConfirmLockPattern,1,1,1,1,3,0,50,3,2,206,3,0,Lines Increased
317,Public Static Class,com.android.settings.ConfirmLockPattern.ConfirmLockPatternFragment,2,1,2,0,9,12,9,9,6,175,2,75,Lines Increased
318,Anonymous Class,com.android.settings.ConfirmLockPattern.ConfirmLockPatternFragment.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
319,Anonymous Class,com.android.settings.ConfirmLockPattern.ConfirmLockPatternFragment.(Anon_2),1,1,5,0,4,0,4,4,4,32,2,0,Lines Decreased
320,Anonymous Class,com.android.settings.ConfirmLockPattern.ConfirmLockPatternFragment.handleAttemptLockout.(Anon_3),1,1,2,0,2,0,2,2,2,14,2,0,Class Deleted
321,Public Static Class,com.android.settings.ConfirmLockPattern.InternalActivity,0,1,0,0,0,0,50,0,0,2,4,0,Modified
322,Public Class,com.android.settings.CreateShortcut,2,1,2,0,4,0,4,4,0,38,2,0,Lines Increased
323,Public Class,com.android.settings.CredentialStorage,3,1,4,0,8,3,8,8,1,297,2,79,Lines Increased
324,Private Class,com.android.settings.CredentialStorage.ConfigureKeyGuardDialog,1,3,3,0,3,1,3,3,2,29,1,33,No Change
325,Private Class,com.android.settings.CredentialStorage.ResetDialog,1,3,2,0,3,1,3,3,2,26,1,33,No Change
326,Private Class,com.android.settings.CredentialStorage.ResetKeyStoreAndKeyChain,2,1,1,0,2,0,2,2,0,28,2,0,Lines Increased
327,Private Class,com.android.settings.CredentialStorage.UnlockDialog,2,4,1,0,6,4,6,6,5,72,1,62,No Change
328,Public Class,com.android.settings.CryptKeeper,2,5,3,0,34,18,34,34,12,656,2,93,Lines Increased
329,Anonymous Class,com.android.settings.CryptKeeper.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,Lines Increased
330,Anonymous Class,com.android.settings.CryptKeeper.(Anon_2),1,1,1,0,1,0,1,1,1,4,2,0,Lines Increased
331,Anonymous Class,com.android.settings.CryptKeeper.(Anon_3),4,1,1,0,1,0,1,1,1,15,2,0,Lines Decreased
332,Anonymous Class,com.android.settings.CryptKeeper.(Anon_6),1,1,2,0,4,0,4,4,4,20,2,0,No Change
333,Private Class,com.android.settings.CryptKeeper.DecryptTask,3,1,1,0,3,0,3,3,0,44,2,0,Lines Increased
334,Private Static Class,com.android.settings.CryptKeeper.NonConfigurationInstanceState,1,1,0,0,1,1,1,1,0,6,1,0,No Change
335,Anonymous Class,com.android.settings.CryptKeeper.passwordEntryInit.(Anon_7),1,1,1,0,1,0,1,1,1,5,2,0,No Change
336,Anonymous Class,com.android.settings.CryptKeeper.passwordEntryInit.(Anon_8),1,1,1,0,1,0,1,1,1,4,2,0,No Change
337,Anonymous Class,com.android.settings.CryptKeeper.setupUi.(Anon_4),3,1,1,0,2,3,2,2,2,43,2,0,Lines Increased
338,Anonymous Class,com.android.settings.CryptKeeper.showFactoryReset.(Anon_5),1,1,1,0,1,0,1,1,1,9,2,0,No Change
339,Anonymous Class,com.android.settings.CryptKeeper.updateEmergencyCallButtonState.(Anon_9),1,1,1,0,1,0,1,1,1,5,2,0,No Change
340,Private Class,com.android.settings.CryptKeeper.ValidationTask,2,1,1,0,2,1,2,2,0,31,2,0,No Change
341,Public Class,com.android.settings.CryptKeeperConfirm,1,1,0,0,2,3,2,2,1,76,2,33,Lines Increased
342,Anonymous Class,com.android.settings.CryptKeeperConfirm.(Anon_2),4,1,3,0,1,0,1,1,1,22,2,0,Lines Increased
343,Public Static Class,com.android.settings.CryptKeeperConfirm.Blank,2,1,1,0,1,1,1,1,1,37,2,0,No Change
344,Anonymous Class,com.android.settings.CryptKeeperConfirm.Blank.onCreate.(Anon_1),3,1,0,0,1,0,1,1,1,16,2,0,No Change
345,Public Class,com.android.settings.CryptKeeperSettings,2,1,3,0,7,7,7,7,5,114,2,81,Lines Increased
346,Anonymous Class,com.android.settings.CryptKeeperSettings.(Anon_1),4,1,1,0,1,0,1,1,1,18,2,0,No Change
347,Anonymous Class,com.android.settings.CryptKeeperSettings.(Anon_2),2,1,1,0,1,0,1,1,1,11,2,0,Lines Increased
348,Public Class,com.android.settings.dashboard.DashboardCategory,1,2,1,0,12,4,12,12,11,68,1,70,Lines Increased
349,Anonymous Class,com.android.settings.dashboard.DashboardCategory.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,No Change
350,Public Class,com.android.settings.dashboard.DashboardContainerView,4,1,1,0,3,4,3,3,1,85,2,8,Lines Decreased
351,Public Class,com.android.settings.dashboard.DashboardSummary,2,1,5,0,6,4,6,6,3,103,2,70,Lines Increased
352,Anonymous Class,com.android.settings.dashboard.DashboardSummary.(Anon_1),2,1,1,0,1,0,1,1,1,10,2,0,No Change
353,Private Class,com.android.settings.dashboard.DashboardSummary.HomePackageReceiver,1,1,1,0,1,0,1,1,1,6,2,0,No Change
354,Public Class,com.android.settings.dashboard.DashboardTile,1,2,0,0,7,10,7,7,6,74,1,65,Lines Increased
355,Anonymous Class,com.android.settings.dashboard.DashboardTile.(Anon_1),1,1,1,0,2,0,2,2,2,7,2,0,No Change
356,Public Class,com.android.settings.dashboard.DashboardTileView,1,2,2,0,10,6,10,10,8,53,2,80,Lines Increased
357,Public Class,com.android.settings.dashboard.NoHomeDialogFragment,1,1,0,0,1,0,2,2,2,13,2,0,Lines Decreased
358,Public Class,com.android.settings.dashboard.SearchResultsSummary,1,1,5,0,21,11,21,21,10,473,2,85,Lines Increased
359,Anonymous Class,com.android.settings.dashboard.SearchResultsSummary.onCreateView.(Anon_1),4,1,5,0,1,0,1,1,1,35,2,0,No Change
360,Anonymous Class,com.android.settings.dashboard.SearchResultsSummary.onCreateView.(Anon_2),2,1,2,0,1,0,1,1,1,13,2,0,No Change
361,Private Static Class,com.android.settings.dashboard.SearchResultsSummary.SearchResult,1,1,0,0,1,7,1,1,1,19,1,0,No Change
362,Private Static Class,com.android.settings.dashboard.SearchResultsSummary.SearchResultsAdapter,3,1,3,0,6,5,6,6,6,110,2,53,No Change
363,Private Static Class,com.android.settings.dashboard.SearchResultsSummary.SuggestionItem,1,1,0,0,1,1,1,1,1,6,1,0,No Change
364,Private Static Class,com.android.settings.dashboard.SearchResultsSummary.SuggestionsAdapter,2,1,1,0,6,4,6,6,6,65,2,50,No Change
365,Private Class,com.android.settings.dashboard.SearchResultsSummary.UpdateSearchResultsTask,2,1,2,0,2,0,2,2,0,15,2,0,Lines Increased
366,Private Class,com.android.settings.dashboard.SearchResultsSummary.UpdateSuggestionsTask,2,1,2,0,2,0,2,2,0,15,2,0,No Change
367,Public Class,com.android.settings.DataUsageSummary,3,2,19,0,33,66,53,45,14,1700,3,95,Lines Increased
368,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_10),2,1,5,0,2,0,2,2,2,19,2,0,Lines Decreased
369,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_11),1,1,4,0,3,0,3,3,3,22,2,0,Lines Decreased
370,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_12),1,1,3,0,4,0,4,4,3,22,2,0,Modified
371,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_13),1,2,4,0,4,0,4,4,4,17,1,0,Lines Increased
372,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_22),1,1,2,0,1,0,5,1,1,26,2,0,Class Deleted
373,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,No Change
374,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_4),1,1,1,0,1,0,1,1,1,5,2,0,No Change
375,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_6),4,1,2,0,1,0,1,1,1,15,2,0,Lines Increased
376,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_7),2,1,2,0,1,0,1,1,1,10,2,0,Class Deleted
377,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_8),2,1,2,0,1,0,1,1,1,10,2,0,No Change
378,Anonymous Class,com.android.settings.DataUsageSummary.(Anon_9),2,1,5,0,1,0,1,1,1,9,2,0,Lines Increased
379,Public Static Class,com.android.settings.DataUsageSummary.AppDetailsFragment,1,1,2,0,2,0,3,3,3,31,2,0,Lines Increased
380,Public Static Class,com.android.settings.DataUsageSummary.AppItem,1,3,0,0,7,5,7,7,7,52,1,68,No Change
381,Anonymous Class,com.android.settings.DataUsageSummary.AppItem.(Anon_14),1,1,1,0,2,0,2,2,2,9,2,0,Class Deleted
382,Public Static Class,com.android.settings.DataUsageSummary.ConfirmAppRestrictFragment,1,1,1,0,1,0,2,2,2,26,2,0,No Change
383,Anonymous Class,com.android.settings.DataUsageSummary.ConfirmAppRestrictFragment.onCreateDialog.(Anon_21),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
384,Public Static Class,com.android.settings.DataUsageSummary.ConfirmDataDisableFragment,1,1,1,0,1,0,2,2,2,25,2,0,Lines Increased
385,Anonymous Class,com.android.settings.DataUsageSummary.ConfirmDataDisableFragment.onCreateDialog.(Anon_19),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
386,Public Static Class,com.android.settings.DataUsageSummary.ConfirmLimitFragment,3,1,2,0,1,0,2,2,2,52,2,0,No Change
387,Anonymous Class,com.android.settings.DataUsageSummary.ConfirmLimitFragment.onCreateDialog.(Anon_15),2,1,2,0,1,0,1,1,1,8,2,0,Class Deleted
388,Public Static Class,com.android.settings.DataUsageSummary.ConfirmRestrictFragment,2,1,2,0,1,0,2,2,2,30,2,0,No Change
389,Anonymous Class,com.android.settings.DataUsageSummary.ConfirmRestrictFragment.onCreateDialog.(Anon_20),2,1,1,0,1,0,1,1,1,8,2,0,Class Deleted
390,Public Static Class,com.android.settings.DataUsageSummary.CycleAdapter,2,1,2,0,5,3,5,5,4,38,2,60,No Change
391,Public Static Class,com.android.settings.DataUsageSummary.CycleChangeItem,1,1,0,0,1,0,6,1,1,5,2,0,No Change
392,Public Static Class,com.android.settings.DataUsageSummary.CycleEditorFragment,1,1,2,0,1,0,2,2,2,42,2,0,No Change
393,Anonymous Class,com.android.settings.DataUsageSummary.CycleEditorFragment.onCreateDialog.(Anon_16),1,1,3,0,1,0,1,1,1,9,2,0,Class Deleted
394,Public Static Class,com.android.settings.DataUsageSummary.CycleItem,1,2,1,1,5,3,5,5,4,29,1,46,No Change
395,Public Static Class,com.android.settings.DataUsageSummary.DataUsageAdapter,2,1,4,0,11,5,11,11,10,158,2,69,Lines Increased
396,Public Static Class,com.android.settings.DataUsageSummary.DeniedRestrictFragment,1,1,1,0,1,0,2,2,2,17,2,0,No Change
397,Public Static Class,com.android.settings.DataUsageSummary.LimitEditorFragment,2,1,2,0,1,0,2,2,2,46,2,0,No Change
398,Anonymous Class,com.android.settings.DataUsageSummary.LimitEditorFragment.onCreateDialog.(Anon_18),1,1,3,0,1,0,1,1,1,8,2,0,Class Deleted
399,Anonymous Class,com.android.settings.DataUsageSummary.onResume.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
400,Anonymous Class,com.android.settings.DataUsageSummary.onResume.(Anon_2),2,1,1,0,2,0,2,2,0,17,2,0,No Change
401,Private Static Class,com.android.settings.DataUsageSummary.UidDetailTask,1,1,3,0,4,3,6,6,1,48,2,61,No Change
402,Anonymous Class,com.android.settings.DataUsageSummary.updateAppDetail.(Anon_5),2,1,1,0,1,0,1,1,1,9,2,0,No Change
403,Public Static Class,com.android.settings.DataUsageSummary.WarningEditorFragment,2,1,2,0,1,0,2,2,2,46,2,0,No Change
404,Anonymous Class,com.android.settings.DataUsageSummary.WarningEditorFragment.onCreateDialog.(Anon_17),1,1,3,0,1,0,1,1,1,8,2,0,Class Deleted
405,Public Class,com.android.settings.DateTimeSettings,2,4,1,0,16,9,55,20,11,273,3,87,Lines Decreased
406,Anonymous Class,com.android.settings.DateTimeSettings.(Anon_1),2,1,1,0,1,0,1,1,1,8,2,0,No Change
407,Public Class,com.android.settings.DateTimeSettingsSetupWizard,2,5,2,0,11,10,11,11,7,195,2,72,Lines Decreased
408,Anonymous Class,com.android.settings.DateTimeSettingsSetupWizard.(Anon_1),1,1,1,0,1,0,1,1,1,5,2,0,No Change
409,Public Class,com.android.settings.DefaultRingtonePreference,1,1,0,0,4,0,4,4,1,19,2,0,Lines Decreased
410,Public Class,com.android.settings.DevelopmentSettings,3,6,7,0,91,64,130,95,11,1351,3,96,Lines Increased
411,Anonymous Class,com.android.settings.DevelopmentSettings.(Anon_1),2,1,1,0,3,0,7,3,2,28,2,0,Class Deleted
412,Static Class,com.android.settings.DevelopmentSettings.SystemPropPoker,6,1,1,0,1,0,1,1,0,26,2,0,No Change
413,Public Class,com.android.settings.DeviceAdminAdd,5,1,0,0,9,25,10,10,0,382,2,78,Lines Increased
414,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreate.(Anon_1),1,1,1,0,1,0,1,1,1,4,2,0,Lines Increased
415,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreate.(Anon_2),1,1,1,0,1,0,1,1,1,6,2,0,Lines Increased
416,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreate.(Anon_3),4,1,1,0,1,0,1,1,1,28,2,0,Lines Decreased
417,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreate.(Anon_3).onClick.(Anon_4),2,1,1,0,1,0,1,1,0,9,2,0,Class Deleted
418,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreate.(Anon_3).onClick.(Anon_5),1,1,1,0,1,0,1,1,1,4,2,0,Class Deleted
419,Anonymous Class,com.android.settings.DeviceAdminAdd.onCreateDialog.(Anon_6),2,1,1,0,1,0,1,1,1,9,2,0,Class Deleted
420,Public Class,com.android.settings.DeviceAdminSettings,2,1,3,0,14,5,14,14,5,303,2,80,Lines Increased
421,Class,com.android.settings.DeviceAdminSettings.PolicyListAdapter,2,1,2,0,14,1,14,14,9,136,2,78,Lines Decreased
422,Static Class,com.android.settings.DeviceAdminSettings.ViewHolder,0,1,0,0,0,4,0,0,0,6,1,0,No Change
423,Public Class,com.android.settings.deviceinfo.FileItemInfoLayout,1,2,0,0,10,3,10,10,9,41,2,70,Class Deleted
424,Public Class,com.android.settings.deviceinfo.Memory,2,2,6,0,18,6,53,18,9,349,3,85,Class Deleted
425,Anonymous Class,com.android.settings.deviceinfo.Memory.(Anon_1),3,1,2,0,1,0,1,1,1,13,2,0,Class Deleted
426,Anonymous Class,com.android.settings.deviceinfo.Memory.(Anon_2),5,1,2,0,1,0,1,1,1,16,2,0,Class Deleted
427,Anonymous Class,com.android.settings.deviceinfo.Memory.(Anon_5),3,1,1,0,1,0,5,1,1,55,2,0,Class Deleted
428,Private Static Class,com.android.settings.deviceinfo.Memory.ClearCacheObserver,1,1,1,0,2,2,2,2,2,16,2,0,Class Deleted
429,Public Static Class,com.android.settings.deviceinfo.Memory.ConfirmClearCacheFragment,1,1,1,0,1,0,2,2,2,30,2,0,Class Deleted
430,Anonymous Class,com.android.settings.deviceinfo.Memory.ConfirmClearCacheFragment.onCreateDialog.(Anon_4),2,1,3,0,1,0,1,1,1,12,2,0,Class Deleted
431,Anonymous Class,com.android.settings.deviceinfo.Memory.onCreateDialog.(Anon_3),1,1,1,0,1,0,1,1,1,3,2,0,Class Deleted
432,Public Class,com.android.settings.deviceinfo.MiscFilesHandler,1,1,2,0,1,4,1,1,1,202,2,0,Class Deleted
